Award ID,Start Date,Award Amount,Recipient Name,Description,Contract Award Type,def_codes,Awarding Agency,Awarding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id,Unnamed: 13,Month
75N98120D00010,5/11/2020,250,CERNER FEDERAL SOLUTIONS LLC,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,GWAC,['Q'],Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_IDV_75N98120D00010_7529,,2020M05
70US0920D70090003,5/11/2020,1000,"SHOWCALL SECURITY SERVICES, LLC",5 YEAR IDIQ - NSSES PERIMETER SECURITY ASSETS SOLUTIONS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,U.S. Secret Service,766,department-of-homeland-security,CONT_IDV_70US0920D70090003_7009,,2020M05
70US0920D70090002,5/11/2020,1000,"ARCUS GROUP, LLC",5 YEAR IDIQ - NSSES PERIMETER SECURITY ASSETS SOLUTIONS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,U.S. Secret Service,766,department-of-homeland-security,CONT_IDV_70US0920D70090002_7009,,2020M05
140G0120D0010,5/11/2020,176455,OTT HYDROMET CORP,"HYDROLOGICAL EQUIPMENT USED IN STREAMS TO MEASURE DISCHARGE AND STREAM VELOCITY, AND REPAIR,MAINTENANCE, AND CALIBRATION OF HYDROLOGICAL EQUIPMENT.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of the Interior,U.S. Geological Survey,209,department-of-the-interior,CONT_IDV_140G0120D0010_1434,,2020M05
47QFSA20D0003,5/7/2020,471372.5,MEASUREMENT TECHNOLOGY LABORATORIES LLC,MIGRATED ID04150093005  EPA PM 25 TEFLON FILTERS OY4 ORDER 005,INDEFINITE DELIVERY / REQUIREMENTS,,General Services Administration,Federal Acquisition Service,614,general-services-administration,CONT_IDV_47QFSA20D0003_4732,,2020M05
75D30120D07983,5/7/2020,2500,LABORATORY CORPORATION OF AMERICA HOLDINGS,SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07983_7523,,2020M05
70FB7020D00000029,5/7/2020,5000,FILLAKIT LLC,MULTIPLE-AWARD ID/IQ CONTRACT FOR TESTING SUPPLIES (SWABS AND MEDIA) IN SUPPORT OF COVID-19 RESPONSE.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,Federal Emergency Management Agency,766,department-of-homeland-security,CONT_IDV_70FB7020D00000029_7022,,2020M05
1256A120D0008,5/7/2020,5000,"SNOW COUNTRY CONTRACTING, INC.",ROAD AND GENERAL CONSTRUCTION MULTIPLE AWARD IDIQ-CHEQUAMEGON  NICOLET NF,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_1256A120D0008_12C2,,2020M05
1256A120D0007,5/7/2020,5000,KRUEGER & STEINFEST INC,ROAD AND GENERAL CONSTRUCTION MULTIPLE AWARD IDIQ-CHEQUAMEGON  NICOLET NF,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_1256A120D0007_12C2,,2020M05
70FB7020D00000028,5/5/2020,5000,STERIPACK USA LIMITED LLC,MULTIPLE-AWARD ID/IQ CONTRACT FOR TESTING SUPPLIES (SWABS AND MEDIA) IN SUPPORT OF COVID-19 RESPONSE.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,Federal Emergency Management Agency,766,department-of-homeland-security,CONT_IDV_70FB7020D00000028_7022,,2020M05
47PK0220D0008,5/5/2020,819953.4,"PUNDIR GROUP, INC.","THIS IS A ONE YEAR BRIDGE CONTRACT FOR CUSTODIAL, GROUNDS MAINTENANCE AND RELATED SERVICES FOR ROBERT E. COYLE FEDERAL BUILDING AND U.S. COURTHOUSE FRESNO AND U.S. FEDERAL COURTHOUSE AT BAKERSFIELD CA.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PK0220D0008_4740,,2020M05
70FB7020D00000030,5/4/2020,5000,"SIGMA-ALDRICH, INC.",MULTIPLE-AWARD ID/IQ CONTRACT FOR TESTING SUPPLIES (SWABS AND MEDIA) IN SUPPORT OF COVID-19 RESPONSE.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,Federal Emergency Management Agency,766,department-of-homeland-security,CONT_IDV_70FB7020D00000030_7022,,2020M05
70FB7020D00000017,5/4/2020,5000,"BECTON, DICKINSON AND COMPANY",MULTIPLE-AWARD ID/IQ CONTRACT FOR TESTING SUPPLIES (SWABS AND MEDIA) IN SUPPORT OF COVID-19 RESPONSE.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Homeland Security,Federal Emergency Management Agency,766,department-of-homeland-security,CONT_IDV_70FB7020D00000017_7022,,2020M05
47PM0520D0007,5/1/2020,5799371.16,"TANAQ GOVERNMENT SERVICES, LLC",EO14042: MOD COVID-19 SOW 3 TO BE ADDED INTO CONTRACT,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0520D0007_4740,,2020M05
47PE0220D0006,5/1/2020,450512.63,"WILSON 5 SERVICE COMPANY, INC.","THIS A 6 MONTH BRIDGE COMBINED SERVICES CONTRACT FOR THE 4 (FOUR) LOCATIONS INCLUDING AUGUSTA, DUBLIN, STATESBORO AND BRUNSWICK, GA",INDEFINITE DELIVERY / INDEFINITE QUANTITY,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PE0220D0006_4740,,2020M05
140R2020D0001,5/1/2020,10000,"NORTHWEST MARINE TECHNOLOGY, INC.",ID/IQ-CODED WIRE FISH TAGS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of the Interior,Bureau of Reclamation,209,department-of-the-interior,CONT_IDV_140R2020D0001_1425,,2020M05
47PF0020D0017,5/1/2020,3508553.09,JEWISH VOCATIONAL SERVICE AND COMMUNITY WORKSHOP,"EO14042: THIS MODIFICATION IS ISSUED TO INCORPORATE 52.223-99 ENSURING ADEQUATE COVID-19 SAFETY PROTOCOLS FOR FEDERAL CONTRACTORS (OCT 2021)FOR THE JANITORIAL AND RELATED SERVICES AT THE 985 FEDERAL BUILDING, 985 MICHIGAN AVE, DETROIT, MI 48226.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PF0020D0017_4740,,2020M05
47PH0220D0006,5/1/2020,2193026.82,"LIFEROOTS, INC","AWARD FOR CUSTODIAL AND RELATED SERVICES FOR THE PETE V. DOMENICI FEDERAL COURTHOUSE AT 333 LOMAS BLVD., ALBUQUERQUE, NM.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0220D0006_4740,,2020M05
47PG0120D0002,5/1/2020,1645672.19,"WOODRUFF, CLAUDE R","JANITORIAL SERVICES, FEDERAL BUILDING, 8930 WARD PARKWAY, KANSAS CITY, MO -- AWARD CONTRACT",INDEFINITE DELIVERY / REQUIREMENTS,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PG0120D0002_4740,,2020M05
47PE0220D0007,5/1/2020,462710.04,"MILBOURNE GROUP - CONSULTING ENGINEERS, INC., THE","OTHER FUNCTIONS, SIX MONTH BRIDGE CONTRACT FOR O&M SERVICES AT FOUR BUILDINGS LOCATED IN SAVANNAH, GA.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PE0220D0007_4740,,2020M05
47PK0220D0007,5/1/2020,2841504.21,INTEGRATED FACILITY SERVICES LLC,EO14042: COVID-19 SAFETY PROTOCOLS MODIFICATION,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PK0220D0007_4740,,2020M05
47PH0220D0010,5/1/2020,3187051.86,"ROWE-CBFS JV, LLC","OPERATIONS AND MAINTENANCE SERVICES FOR SHREVEPORT, MONROE, ALEXANDRIA LOUISIANA",INDEFINITE DELIVERY / INDEFINITE QUANTITY,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0220D0010_4740,,2020M05
80LARC20D0005,5/1/2020,7686121,MISSION TECHNOLOGY,"FACILITY ASSURANCE, INSPECTION, MONITORING AND OCCUPATIONAL SAFETY II",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80LARC20D0005_8000,,2020M05
47PK0220D0006,5/1/2020,3892852.71,"BERING GLOBAL SOLUTIONS, LLC",EO14042: COVID-19 SAFETY PROTOCOLS,INDEFINITE DELIVERY / REQUIREMENTS,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PK0220D0006_4740,,2020M05
15B20320A00000002,5/1/2020,1354080,"SUMO MEDICAL STAFFING, LLC",PSYCHIATRIC MEDICAL SERVICES,BPA,,Department of Justice,Federal Prison System / Bureau of Prisons,252,department-of-justice,CONT_IDV_15B20320A00000002_1540,,2020M05
47PF0020D0002,5/1/2020,523984.56,APACHE HOMELANDS LLC,EO14042: MODIFICATION TO TO INCORPORATE THE FOLLOWING CLAUSE: 52.223-99 ENSURING ADEQUATE COVID-19 SAFETY PROTOCOLS FOR FEDERAL CONTRACTORS (OCT 2021)(DEVIATION).,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PF0020D0002_4740,,2020M05
12505B20D0001,4/29/2020,294766.08,"ZERO WASTE SOLUTIONS, INC.",WASTE DISPOSAL SERVICES FOR THE NATIONAL CENTERS FOR ANIMAL HEALTH,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_IDV_12505B20D0001_12H2,,2020M04
75D30120D07985,4/23/2020,2500,UNIVERSITY OF WASHINGTON,SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07985_7523,,2020M04
75D30120D07984,4/23/2020,2500,QUEST DIAGNOSTICS INCORPORATED,SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07984_7523,,2020M04
75D30120D07982,4/23/2020,2500,CORGENIX MEDICAL CORPORATION,SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07982_7523,,2020M04
75D30120D07981,4/23/2020,2500,"CAYMAN CHEMICAL COMPANY, INCORPORATED",SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07981_7523,,2020M04
75D30120D07980,4/23/2020,2500,"BIO-REFERENCE LABORATORIES, INC.",SURGE SEROLOGY TESTING,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07980_7523,,2020M04
75D30120D07979,4/23/2020,2500,BATTELLE MEMORIAL INSTITUTE,SEROLOGY SURGE TESTING BPA,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['L'],Department of Health and Human Services,Centers for Disease Control and Prevention,806,department-of-health-and-human-services,CONT_IDV_75D30120D07979_7523,,2020M04
12466020D0002,4/23/2020,169000,"GOLD MECH SERVICES, INC.","SAVANNAH RIVER SITE FY20-24 HVAC IDIQ. PROJECT ID # 536923  INSPECTION, PREVENTATIVE MAINTENANCE, REPAIR AND EMERGENCY REPAIR OF HVAC UNITS ON THE SAVANNAH RIVER SITE IN NEW ELLENTON, SC.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12466020D0002_12C2,,2020M04
80GRC020D0015,4/22/2020,181800,"FORT WAYNE METALS RESEARCH PRODUCTS, LLC",MARS SAMPLE RETURN (MSR) SHAPE MEMORY ALLOY (SMA) SPRINGS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80GRC020D0015_8000,,2020M04
68HERC20D0026,4/22/2020,739729.17,EASTERN RESEARCH GROUP INC,TECHNICAL EVALUATION AND MARKET ASSESSMENT SUPPORT FOR THE WATER EFFICIENCY PROGRAM,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERC20D0026_6800,,2020M04
12569R20D0004,4/21/2020,5000,"GOLAT & ENGEL CUSTOM GRAVEL CRUSHING, INC.",GRAVEL CRUSHING SERVICES IDIQ FOR CNNF,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12569R20D0004_12C2,,2020M04
80GSFC20D0010,4/20/2020,2239301.73,"DIDLAKE, INC.","ABILITY ONE AWARD.  THIS EFFORT IS TO CARRY OUT EFFECTIVE AND COMPREHENSIVE LANDSCAPING, AND TRASH AND RECYCLING REMOVAL AT WFF.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80GSFC20D0010_8000,,2020M04
12569R20D0009,4/20/2020,5000,"TSI LOGGING, INC.",HAZARDOUS FUELS REDUCTION MAS IDIQ MAS #12569R20D0006,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12569R20D0009_12C2,,2020M04
12569R20D0008,4/20/2020,5000,PARADIGM SHIFT ENTERPRISES LLC,HAZARDOUS FUELS REDUCTION MAS IDIQ MAS #12569R20D0006,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12569R20D0008_12C2,,2020M04
12569R20D0007,4/20/2020,1060800,FLANNERY CONTRACTING INC.,HAZARDOUS FUELS REDUCTION MAS IDIQ MAS 12569R20D0006,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12569R20D0007_12C2,,2020M04
80JSC020D0023,4/16/2020,396584.31,"TEJAS OFFICE PRODUCTS, INC.",OFFICE SUPPLIES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80JSC020D0023_8000,,2020M04
693KA920D00003,4/9/2020,2446049,"NCS PEARSON, INC.","SERVICES SUPPORT THE FAAS IN ITS ADMINISTRATION OF THE FAAS COMPUTER-BASED, ENTRY-LEVEL EMPLOYMENT EXAMINATION, AIR TRAFFIC- SKILLS ASSESSMENT (ATSA), WHICH THE FAA USES AS PART OF THE SELECTION PROCESS FOR AIR TRAFFIC CONTROLLERS.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Transportation,Federal Aviation Administration,731,department-of-transportation,CONT_IDV_693KA920D00003_6920,,2020M04
47PK0220A0009,4/9/2020,16100,"VDA, INC.","BPA 3, ELEVATOR CONSULTANT SERVICE JOB# 0011",BPA,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PK0220A0009_4740,,2020M04
47PK0220A0008,4/9/2020,18300,"VDA, INC.","BPA 3, ELEVATOR CONSULTANT SERVICE, BROWNING USCH JOB# 0012",BPA,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PK0220A0008_4740,,2020M04
47QFAA20D0004,4/7/2020,166888.63,"EUROFINS ENVIRONMENT TESTING NORTHWEST, LLC",JBLM LABORATORY SERVICES FOR ENVIRONMENTAL DIVISION SAMPLE ANALYSIS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Federal Acquisition Service,614,general-services-administration,CONT_IDV_47QFAA20D0004_4732,,2020M04
47QFAA20D0003,4/7/2020,146250.38,"ARIGONE, INC.",JBLM LABORATORY SERVICES FOR ENVIRONMENTAL DIVISION SAMPLE ANALYSIS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Federal Acquisition Service,614,general-services-administration,CONT_IDV_47QFAA20D0003_4732,,2020M04
140G0120D0006,4/6/2020,16701,MEASUREMENT SPECIALTIES INC,MEASUREMENT SPECIALTIES EQUIPMENT IDIQ,INDEFINITE DELIVERY / DEFINITE QUANTITY,['Q'],Department of the Interior,U.S. Geological Survey,209,department-of-the-interior,CONT_IDV_140G0120D0006_1434,,2020M04
12024B19G5509,4/4/2020,560198.67,"NORCAL AERO, LLC",AIR ATTACK,BOA,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5509_12C2,,2020M04
12024B19G5508,4/4/2020,619475.51,"COURTNEY AVIATION, INC.",AIR ATTACK,BOA,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5508_12C2,,2020M04
12024B19G5507,4/4/2020,201132.16,"ROGERS HELICOPTERS, INC.",AIR ATTACK,BOA,,Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5507_12C2,,2020M04
12024B19G5506,4/4/2020,2127460.75,FLYING A FLIGHT SERVICE INC,AIR ATTACK,BOA,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5506_12C2,,2020M04
12024B19G5504,4/4/2020,121698.23,SUSANVILLE AVIATION,RECONNAISSANCE AND POINT-TO-POINT MISSIONS,BOA,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5504_12C2,,2020M04
12024B19G5502,4/4/2020,477112.07,"COURTNEY AVIATION, INC.",RECONNAISSANCE AND POINT-TO-POINT MISSIONS,BOA,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_12024B19G5502_12C2,,2020M04
140F0320D0001,4/3/2020,1000,"LAWSON RIDGE, INC.",BRUSH GRINDING SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of the Interior,U.S. Fish and Wildlife Service,209,department-of-the-interior,CONT_IDV_140F0320D0001_1448,,2020M04
123A9420D0002,4/2/2020,133500,"AIRGAS USA, LLC",ESTABLISH AN INDUSTRIAL GAS CONTRACT FOR THE EASTERN AND MID-WESTERN LABS WITH A BASE YEAR PLUS 4 OPTION PERIODS.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Food Safety and Inspection Service,95,department-of-agriculture,CONT_IDV_123A9420D0002_12G2,,2020M04
15UC0C20D00001271,4/1/2020,1132983,"ODYSSEY RFID, LLC","PERFORM DATA PROCESSING, HOSTING & RELATED SERVICES AT 18 TEXTILES LOCATIONS IN THE USA",INDEFINITE DELIVERY / REQUIREMENTS,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C20D00001271_1542,,2020M04
47PM0420D0005,4/1/2020,1000,"VENESCO CONSTRUCTION MANAGEMENT, LLC",INDEFINITE DELIVERY INDEFINITE QUANTITY MULTIPLE AWARD TASK ORDER CONTRACT FOR GENERAL CONSTRUCTION SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0420D0005_4740,,2020M04
47PM0420D0004,4/1/2020,1000,FACILITIES DEVELOPMENT CORPORATION,INDEFINITE DELIVERY INDEFINITE QUANTITY MULTIPLE AWARD TASK ORDER CONTRACT FOR GENERAL CONSTRUCTION SERVICES.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0420D0004_4740,,2020M04
