Month,naics_description,product_or_service_code_description,total_obligated_amount,recipient_name,funding_sub_agency_name
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",26520.0,BROKEN ARROW CONSTRUCTION CORPORATION,DEPT OF THE ARMY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",36260.0,PATRICK ENVIRONMENTAL GROUP,NATIONAL PARK SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",46500.0,"DEWEESE SAND & GRAVEL, INC.",AGRICULTURAL RESEARCH SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",51359.0,NOVOTNY CONSTRUCTION LLC,NATIONAL PARK SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",74108.0,"ROCKSLIDE MATERIALS, INC",NATIONAL PARK SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",128705.3,"SAN JUAN, COUNTY OF NEW MEXICO",BUREAU OF RECLAMATION
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",191466.0,AMERICAN CLASSIC CONSTRUCTION INC.,U.S. FISH AND WILDLIFE SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",212330.0,VITAGIS/CM MITCHELL CONSTRUCTION JOINT VENTURE LLC,DEPT OF THE NAVY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION EQUIPMENT,215250.0,"CLARK CONSTRUCTION CO., INC., ALLEN",NATIONAL PARK SERVICE
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,0.0,UNITED TECHNOLOGIES,"STATE, DEPARTMENT OF"
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,14126.27,MISCELLANEOUS FOREIGN AWARDEES,DEPT OF THE ARMY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,20500.0,"WILLARD QUARRIES, INC.",DEPT OF THE ARMY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,20621.44,INDUSTRIAL 180 SAS,"STATE, DEPARTMENT OF"
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,51000.32,BAHRAIN FUJAIRAH MARINE SERVIC ES,DEPT OF THE NAVY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,52545.0,"STANCILLS, INC.",DEPT OF THE ARMY
2021M04,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,64543.78,MISCELLANEOUS FOREIGN AWARDEES,DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",0.0,WISECOM TECHNOLOGIES INC,DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",22125.0,"GULF HOLDINGS, LLC",DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",82138.86,AMERICAN CLASSIC CONSTRUCTION INC.,DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",0.0,SENECA STONE CORP,U.S. FISH AND WILDLIFE SERVICE
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",113.2,"NEW ENTERPRISE STONE & LIME CO., INC.",DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",230.0,"NEW ENTERPRISE STONE & LIME CO., INC.",DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",3654.7,SAUDI NAVAL SUPPORT CO,DEPT OF THE AIR FORCE
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",7402.5,"NEW ENTERPRISE STONE & LIME CO., INC.",DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",17000.0,"GRAROK, LLC",DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",19999.54,"APPALACHIAN AGGREGATES, LLC",FOREST SERVICE
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",29458.98,"FRAZIER QUARRY, INCORPORATED, THE",FOREST SERVICE
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",71358.0,GREEN DREAM INTERNATIONAL LLC,DEPT OF THE ARMY
2021M04,CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",85000.0,"GRAROK, LLC",DEPT OF THE ARMY
2021M04,DIMENSION STONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",13673.35,"SPECIALIZED GOVERNMENT SOURCING, INC.",FOREST SERVICE
2021M04,DRILLING OIL AND GAS WELLS,NATURAL RESOURCES/CONSERVATION- WELL DRILLING/EXPLORATORY,27890.0,"RESILIENT DRILLING SERVICES, LLC",US GEOLOGICAL SURVEY
2021M04,INDUSTRIAL SAND MINING,MISCELLANEOUS CONSTRUCTION EQUIPMENT,22860.0,WHITE PEAK LLC,NATIONAL PARK SERVICE
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,0.0,"SYMMETRY ENERGY SOLUTIONS, LLCSCANA ENERGY MARKETING, LLCFIRESIDE NATURAL GAS, LLCINTERCONN RESOURCES, LLCBP ENERGY COMPANYDIRECT ENERGY BUSINESS MARKETING, LLCGAS SOUTH LLCENSPIRE ENERGY, LLCSAGE ENERGY TRADING, LLC",DEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCYDEFENSE LOGISTICS AGENCY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,32410.0,0,DEPT OF THE ARMY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,46064.39,"SYMMETRY ENERGY SOLUTIONS, LLC",DEPT OF THE ARMY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,49422.93,"SYMMETRY ENERGY SOLUTIONS, LLC",DEPT OF THE ARMY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,78852.69,"SYMMETRY ENERGY SOLUTIONS, LLC",DEPT OF THE ARMY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,82530.66,"CONSTELLATION NEWENERGY - GAS DIVISION, LLC",DEPT OF THE ARMY
2021M04,NATURAL GAS EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,143353.86,"CONSTELLATION NEWENERGY - GAS DIVISION, LLC",DEPT OF THE ARMY
2021M04,NATURAL GAS LIQUID EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,0.0,"GIGA, INC.",FEDERAL ACQUISITION SERVICE
2021M04,NATURAL GAS LIQUID EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,98.0,"GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.GIGA, INC.",FEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICE
2021M04,NATURAL GAS LIQUID EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,196.0,"GIGA, INC.GIGA, INC.",FEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICE
2021M04,NATURAL GAS LIQUID EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,294.0,"GIGA, INC.GIGA, INC.",FEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICE
2021M04,NATURAL GAS LIQUID EXTRACTION,GASES: COMPRESSED AND LIQUEFIED,392.0,"GIGA, INC.GIGA, INC.",FEDERAL ACQUISITION SERVICEFEDERAL ACQUISITION SERVICE
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",32970.18,"CROWLEY HOLDINGS, LLC",FOREST SERVICE
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",188700.0,"SKYLINE MATERIALS, LTD.",U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",287000.0,"RICHARD J. MERTENS, INC.",U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,"MINERAL CONSTRUCTION MATERIALS, BULK",360000.0,"CHOCTAW TRANSPORTATION COMPANY, INC.",U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,OPERATION OF OTHER NON-BUILDING FACILITIES,1383550.0,"GOODFELLOW BROS., INC.",DEPT OF THE ARMY
2021M04,OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,SUPPORT- PROFESSIONAL: OTHER,22900.0,SCHAEFER CONTRACTING,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
2021M04,PHOSPHATE ROCK MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",19970.0,"CROWLEY HOLDINGS, LLC",NATIONAL PARK SERVICE
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"BEARINGS, PLAIN, UNMOUNTED",2556.0,GALAXY DIE & ENGINEERING INC,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"BUSHINGS, RINGS, SHIMS, AND SPACERS",580.72,JOHNSON & TOWERS INC.,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"HARDWARE, COMMERCIAL",192.97,VERTICAL SOLUTIONS INC,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"HARDWARE, COMMERCIAL",304.2,"FARMVILLE WHOLESALE ELECTRIC SUPPLY COMPANY, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"HARDWARE, COMMERCIAL",638.0,MODULATED METALS INC,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"HARDWARE, COMMERCIAL",1423.8,BASIC RUBBER AND PLASTICS CO.,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"HARDWARE, COMMERCIAL",1520.19,"DALLAS TEXAS TOOL AND DIE, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"LIQUID AND GAS FLOW, LIQUID LEVEL, AND MECHANICAL MOTION MEASURING INSTRUMENTS",2893.79,"BRANDAMAR, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,281.22,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,442.74,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,2172.0,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,2309.12,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,2480.4,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,2922.37,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,3004.82,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,5251.84,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,5963.72,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,6949.28,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,6951.38,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,7339.5,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,8043.66,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,9811.5,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,10875.41,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,23423.2,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,31162.8,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,110442.78,"AVIATION DEVICES AND ELECTRONIC COMPONENTS, L.L.C.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"MISCELLANEOUS ENGINE ACCESSORIES, NONAIRCRAFT",0.0,"LONGHORN REGIONAL SERVICE CENTER, LLC",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,0.0,RUTA SUPPLIES INC.,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,5050.0,DAVIS GEAR & MACHINE CO,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,5801.04,"GENERAL DYNAMICS-OTS, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,11754.0,DELA TECHNOLOGY CORPORATION,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,23324.0,"KELLSTROM DEFENSE AEROSPACE, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,29388.92,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,MISCELLANEOUS POWER TRANSMISSION EQUIPMENT,32205.14,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",161.28,"AUGUSTA ENGINE PARTS, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",387.0,AMERI-CUT SOLUTIONS INC.,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",410.0,JAMAICA BEARINGS CO. INC.,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",595.63,INDEPENDENT ROUGH TERRAIN CENTER LLC,DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",1049.9,"SPEC TECH USA, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",1890.0,"SPECTRUM MANUFACTURING & SALES, INC.",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR COAL MINING,"NAILS, MACHINE KEYS, AND PINS",1960.62,"PONSKI, BOGDAN M",DEFENSE LOGISTICS AGENCY
2021M04,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,FUEL OILS,14644.29,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M04,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,"LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE",12569.2,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M04,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,MAINT/REPAIR/REBUILD OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT,6600.0,"HAFER PETROLEUM EQUIPMENT, LTD.","VETERANS AFFAIRS, DEPARTMENT OF"
2021M04,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,MAINTENANCE OF FUEL STORAGE BUILDINGS,4000.0,"CLEAN FUELS ASSOCIATES, INC.","VETERANS AFFAIRS, DEPARTMENT OF"
2021M04,SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,"PAINTS, DOPES, VARNISHES, AND RELATED PRODUCTS",10010.0,"DRESSER-ARGUS, INC",DEFENSE LOGISTICS AGENCY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,ARCHITECT AND ENGINEERING- CONSTRUCTION: CONFERENCE SPACE AND FACILITIES,124224.3,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,ARCHITECT AND ENGINEERING- CONSTRUCTION: MAINTENANCE BUILDINGS,58560.37,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF FAMILY HOUSING FACILITIES,19337.96,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF MAINTENANCE BUILDINGS,18599.49,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF OFFICE BUILDINGS,10488.2,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),80948.39,RED ORANGE NORTH AMERICA INC.,U.S. COAST GUARD
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT,18833.67,HOFFMAN INTERNATIONAL INC,DEPT OF THE AIR FORCE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",0.0,"SAUDI NAVAL SUPPORT COMISSOURI ORGANIC RECYCLING, INC.DOU'A AL-KUWAIT ESTGEIGER READY-MIX CO., INC.DEEP OCEANIQRAR AHMED AND PARTNER CONTRACTING COMPANY LTDGOLDEN LINES CONTRACTING ESTABLISHMENTORE TRADING ESTABLISHMENTARCHITECTURAL HOUSE EST. FOR CONTRACTING","DEPT OF THE AIR FORCEVETERANS AFFAIRS, DEPARTMENT OFDEPT OF THE AIR FORCEVETERANS AFFAIRS, DEPARTMENT OFDEPT OF THE AIR FORCEDEPT OF THE AIR FORCEDEPT OF THE AIR FORCEDEPT OF THE AIR FORCEDEPT OF THE AIR FORCE"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",6560.0,"GEIGER READY-MIX CO., INC.","VETERANS AFFAIRS, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",14560.59,MISCELLANEOUS FOREIGN AWARDEES,DEPT OF THE ARMY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",14616.0,"MISSOURI ORGANIC RECYCLING, INC.","VETERANS AFFAIRS, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",18980.0,LOWCOUNTRY CONCRETE OF RIDGELAND INC,DEPT OF THE NAVY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",38289.28,"CROWLEY HOLDINGS, LLC",NATIONAL PARK SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",56920.0,"CROWLEY HOLDINGS, LLC",NATIONAL PARK SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",88020.0,"YALE CREEK, INC.",U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",99950.0,"HAT CREEK CONSTRUCTION & MATERIALS, INC.",FOREST SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",181120.46,"STRUCTURAL HARDWARE AND SUPPLY, INC.",NATIONAL PARK SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",325785.0,EVANS CONSTRUCTION COMPANY,NATIONAL PARK SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",382539.66,RAWAN ALFARAH COMPANY,DEPT OF THE ARMY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",504762.15,"IRON HORSE EXCAVATING, INC.",NATIONAL PARK SERVICE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,"MINERAL CONSTRUCTION MATERIALS, BULK",1511886.6,SAUDI NAVAL SUPPORT CO,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION EQUIPMENT,1819.63,OHIO GENERAL CONTRACTING LLC,DEPT OF THE AIR FORCE
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,0.0,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,4460.0,DARYA COMPANY,DEPT OF THE ARMY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,17583.06,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,18126.76,FERRELECTRICOS MASAN S A S,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,23346.45,MISCELLANEOUS FOREIGN AWARDEES,"STATE, DEPARTMENT OF"
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,33650.0,AMERICAN CLASSIC CONSTRUCTION INC.,DEPT OF THE ARMY
2021M05,CONSTRUCTION SAND AND GRAVEL MINING,MISCELLANEOUS CONSTRUCTION MATERIALS,40651.06,FERRELECTRICOS MASAN S A S,"STATE, DEPARTMENT OF"
